,frametime,GoldStandardValence,GoldStandardArousal
6358,254.32,0.09102733,-0.2417423
6359,254.36,0.09102733,-0.2400757
6360,254.4,0.09102733,-0.238409
6361,254.44,0.09102733,-0.2350757
6362,254.48,0.09102733,-0.233409
6363,254.52,0.09102733,-0.2317423
6364,254.56,0.09102733,-0.2300757
6365,254.6,0.09102733,-0.2300757
6366,254.64,0.09102733,-0.2300757
6367,254.68,0.09102733,-0.2300757
6368,254.72,0.092694,-0.2300757
6369,254.76,0.092694,-0.2300757
6370,254.8,0.09436067,-0.2300757
6371,254.84,0.09436067,-0.2300757
6372,254.88,0.09436067,-0.2267423
6373,254.92,0.09436067,-0.2250757
6374,254.96,0.09602733,-0.2250757
6375,255.0,0.09602733,-0.2250757
6376,255.04,0.09436067,-0.2217423
6377,255.08,0.09436067,-0.2217423
6378,255.12,0.09436067,-0.223409
6379,255.16,0.09436067,-0.223409
6380,255.2,0.09436067,-0.223409
6381,255.24,0.092694,-0.2250757
6382,255.28,0.092694,-0.2250757
6383,255.32,0.092694,-0.2250757
6384,255.36,0.092694,-0.223409
6385,255.4,0.092694,-0.2217423
6386,255.44,0.092694,-0.2200757
6387,255.48,0.092694,-0.218409
6388,255.52,0.092694,-0.2200757
6389,255.56,0.092694,-0.2217423
6390,255.6,0.092694,-0.2267423
6391,255.64,0.092694,-0.2300757
6392,255.68,0.092694,-0.2400757
6393,255.72,0.092694,-0.2517423
6394,255.76,0.092694,-0.2617423
6395,255.8,0.092694,-0.268409
6396,255.84,0.092694,-0.2700757
6397,255.88,0.092694,-0.278409
6398,255.92,0.092694,-0.2850757
6399,255.96,0.092694,-0.288409
6400,256.0,0.092694,-0.288409
6401,256.04,0.092694,-0.2917423
6402,256.08,0.092694,-0.293409
6403,256.12,0.09436067,-0.2950757
6404,256.16,0.09436067,-0.298409
6405,256.2,0.09436067,-0.3050757
6406,256.24,0.09436067,-0.3100757
6407,256.28,0.09436067,-0.3100757
6408,256.32,0.09436067,-0.3117423
6409,256.36,0.09436067,-0.3117423
6410,256.4,0.09436067,-0.3117423
6411,256.44,0.09436067,-0.3117423
6412,256.48,0.09436067,-0.3117423
6413,256.52,0.09436067,-0.3117423
6414,256.56,0.09436067,-0.313409
6415,256.6,0.09436067,-0.3200757
6416,256.64,0.09436067,-0.323409
6417,256.68,0.09436067,-0.323409
6418,256.72,0.092694,-0.323409
6419,256.76,0.092694,-0.323409
6420,256.8,0.092694,-0.323409
6421,256.84,0.092694,-0.323409
6422,256.88,0.092694,-0.3250757
6423,256.92,0.092694,-0.3250757
6424,256.96,0.092694,-0.328409
6425,257.0,0.092694,-0.3300757
6426,257.04,0.092694,-0.333409
6427,257.08,0.092694,-0.333409
6428,257.12,0.092694,-0.3317423
6429,257.16,0.092694,-0.3317423
6430,257.2,0.092694,-0.3300757
6431,257.24,0.092694,-0.3217423
6432,257.28,0.092694,-0.3150757
6433,257.32,0.092694,-0.3117423
6434,257.36,0.09436067,-0.3050757
6435,257.4,0.09436067,-0.3017423
6436,257.44,0.09436067,-0.293409
6437,257.48,0.09436067,-0.2867423
6438,257.52,0.09436067,-0.2800757
6439,257.56,0.09602733,-0.2717423
6440,257.6,0.09602733,-0.263409
6441,257.64,0.09602733,-0.2600757
6442,257.68,0.09602733,-0.2500757
6443,257.72,0.09602733,-0.2450757
6444,257.76,0.09602733,-0.2400757
6445,257.8,0.09602733,-0.2300757
6446,257.84,0.09602733,-0.228409
6447,257.88,0.09602733,-0.223409
6448,257.92,0.09602733,-0.213409
6449,257.96,0.09602733,-0.203409
6450,258.0,0.09602733,-0.198409
6451,258.04,0.09602733,-0.1917423
6452,258.08,0.09602733,-0.1850757
6453,258.12,0.09436067,-0.1817423
6454,258.16,0.09436067,-0.1800757
6455,258.2,0.092694,-0.173409
6456,258.24,0.09102733,-0.1700757
6457,258.28,0.087694,-0.1667423
6458,258.32,0.087694,-0.1650757
6459,258.36,0.087694,-0.158409
6460,258.4,0.087694,-0.153409
6461,258.44,0.08602733,-0.1467423
6462,258.48,0.08602733,-0.1400757
6463,258.52,0.08602733,-0.1367423
6464,258.56,0.087694,-0.128409
6465,258.6,0.087694,-0.128409
6466,258.64,0.08602733,-0.1250757
6467,258.68,0.08602733,-0.1217423
6468,258.72,0.087694,-0.118409
6469,258.76,0.087694,-0.1150757
6470,258.8,0.087694,-0.108409
6471,258.84,0.087694,-0.103409
6472,258.88,0.087694,-0.09840899
6473,258.92,0.087694,-0.09007566
6474,258.96,0.08602733,-0.07840899
6475,259.0,0.08602733,-0.06174232
6476,259.04,0.087694,-0.05340899
6477,259.08,0.087694,-0.04007566
6478,259.12,0.08936067,-0.02340899
6479,259.16,0.087694,-0.01340899
6480,259.2,0.08936067,-0.003408989
6481,259.24,0.09102733,-7.565593e-05
6482,259.28,0.09102733,0.001591011
6483,259.32,0.09436067,0.006591011
6484,259.36,0.09436067,0.01659101
6485,259.4,0.097694,0.02159101
6486,259.44,0.097694,0.02659101
6487,259.48,0.09936067,0.03159101
6488,259.52,0.1010273,0.03492434
6489,259.56,0.102694,0.03992434
6490,259.6,0.107694,0.04659101
6491,259.64,0.1110273,0.05159101
6492,259.68,0.1143607,0.05659101
6493,259.72,0.1143607,0.06659101
6494,259.76,0.1143607,0.07492434
6495,259.8,0.117694,0.08492434
6496,259.84,0.1160273,0.09492434
6497,259.88,0.117694,0.101591
6498,259.92,0.1193607,0.1082577
6499,259.96,0.1210273,0.1132577
6500,260.0,0.122694,0.116591
6501,260.04,0.1260273,0.116591
6502,260.08,0.127694,0.1182577
6503,260.12,0.132694,0.1199243
6504,260.16,0.137694,0.1232577
6505,260.2,0.142694,0.1249243
6506,260.24,0.1410273,0.1282577
6507,260.28,0.1493607,0.131591
6508,260.32,0.152694,0.1349243
6509,260.36,0.1560273,0.141591
6510,260.4,0.157694,0.1449243
6511,260.44,0.157694,0.146591
6512,260.48,0.1593607,0.146591
6513,260.52,0.1593607,0.1482577
6514,260.56,0.1593607,0.1482577
6515,260.6,0.1610273,0.1499243
6516,260.64,0.1610273,0.151591
6517,260.68,0.1643607,0.151591
6518,260.72,0.1660273,0.151591
6519,260.76,0.1643607,0.151591
6520,260.8,0.1660273,0.151591
6521,260.84,0.167694,0.151591
6522,260.88,0.167694,0.151591
6523,260.92,0.167694,0.151591
6524,260.96,0.172694,0.151591
6525,261.0,0.1743607,0.1482577
6526,261.04,0.1743607,0.146591
6527,261.08,0.172694,0.146591
6528,261.12,0.172694,0.1449243
6529,261.16,0.172694,0.1432577
6530,261.2,0.1710273,0.1449243
6531,261.24,0.1693607,0.1432577
6532,261.28,0.1693607,0.1432577
6533,261.32,0.167694,0.1432577
6534,261.36,0.167694,0.1432577
6535,261.4,0.1660273,0.1432577
6536,261.44,0.1660273,0.1432577
6537,261.48,0.1660273,0.1449243
6538,261.52,0.1643607,0.1449243
6539,261.56,0.1643607,0.141591
6540,261.6,0.162694,0.1399243
6541,261.64,0.162694,0.1382577
6542,261.68,0.162694,0.136591
6543,261.72,0.162694,0.136591
6544,261.76,0.1610273,0.1349243
6545,261.8,0.1593607,0.1349243
6546,261.84,0.157694,0.1349243
6547,261.88,0.1560273,0.1349243
6548,261.92,0.1543607,0.1349243
6549,261.96,0.152694,0.1349243
6550,262.0,0.152694,0.1349243
6551,262.04,0.152694,0.1332577
6552,262.08,0.152694,0.131591
6553,262.12,0.1510273,0.131591
6554,262.16,0.1510273,0.1299243
6555,262.2,0.1510273,0.1299243
6556,262.24,0.1493607,0.1299243
6557,262.28,0.1493607,0.1299243
6558,262.32,0.1493607,0.1299243
6559,262.36,0.1493607,0.1282577
6560,262.4,0.1493607,0.1282577
6561,262.44,0.147694,0.1282577
6562,262.48,0.147694,0.1299243
6563,262.52,0.147694,0.1282577
6564,262.56,0.147694,0.126591
6565,262.6,0.147694,0.1249243
6566,262.64,0.147694,0.1249243
6567,262.68,0.147694,0.1232577
6568,262.72,0.147694,0.1232577
6569,262.76,0.147694,0.1232577
6570,262.8,0.147694,0.1232577
6571,262.84,0.147694,0.1232577
6572,262.88,0.147694,0.1199243
6573,262.92,0.147694,0.1199243
6574,262.96,0.1460273,0.1149243
6575,263.0,0.1460273,0.111591
6576,263.04,0.1460273,0.106591
6577,263.08,0.1460273,0.09492434
6578,263.12,0.1460273,0.08659101
6579,263.16,0.1460273,0.07325768
6580,263.2,0.1460273,0.06325768
6581,263.24,0.1460273,0.04992434
6582,263.28,0.1460273,0.03659101
6583,263.32,0.1460273,0.03159101
6584,263.36,0.1460273,0.02659101
6585,263.4,0.1443607,0.02492434
6586,263.44,0.1443607,0.01825768
6587,263.48,0.1443607,0.01325768
6588,263.52,0.1443607,0.008257677
6589,263.56,0.1443607,0.003257677
6590,263.6,0.1443607,-0.001742323
6591,263.64,0.1443607,-0.005075656
6592,263.68,0.1443607,-0.01007566
6593,263.72,0.1443607,-0.01674232
6594,263.76,0.1443607,-0.02174232
6595,263.8,0.1410273,-0.03174232
6596,263.84,0.1393607,-0.04507566
6597,263.88,0.1360273,-0.06340899
6598,263.92,0.1360273,-0.08007566
6599,263.96,0.132694,-0.09340899
6600,264.0,0.1310273,-0.103409
6601,264.04,0.127694,-0.113409
6602,264.08,0.1260273,-0.123409
6603,264.12,0.1260273,-0.138409
6604,264.16,0.1260273,-0.1467423
6605,264.2,0.1260273,-0.1500757
6606,264.24,0.122694,-0.153409
6607,264.28,0.1210273,-0.1600757
6608,264.32,0.1210273,-0.163409
6609,264.36,0.1193607,-0.1667423
6610,264.4,0.117694,-0.1750757
6611,264.44,0.117694,-0.1817423
6612,264.48,0.1160273,-0.188409
6613,264.52,0.1160273,-0.1950757
6614,264.56,0.1143607,-0.2000757
6615,264.6,0.1143607,-0.203409
6616,264.64,0.112694,-0.203409
6617,264.68,0.112694,-0.2050757
6618,264.72,0.112694,-0.2050757
6619,264.76,0.112694,-0.2017423
6620,264.8,0.1110273,-0.198409
6621,264.84,0.1093607,-0.198409
6622,264.88,0.1093607,-0.198409
6623,264.92,0.1093607,-0.198409
6624,264.96,0.1060273,-0.198409
6625,265.0,0.1043607,-0.2017423
6626,265.04,0.1043607,-0.2017423
6627,265.08,0.102694,-0.2017423
6628,265.12,0.09936067,-0.2017423
6629,265.16,0.097694,-0.2017423
6630,265.2,0.09602733,-0.2017423
6631,265.24,0.092694,-0.2017423
6632,265.28,0.09102733,-0.203409
6633,265.32,0.08936067,-0.2050757
6634,265.36,0.087694,-0.2067423
6635,265.4,0.08602733,-0.2067423
6636,265.44,0.08602733,-0.208409
6637,265.48,0.08436067,-0.208409
6638,265.52,0.082694,-0.208409
6639,265.56,0.07936067,-0.208409
6640,265.6,0.077694,-0.208409
6641,265.64,0.07602733,-0.208409
6642,265.68,0.072694,-0.2067423
6643,265.72,0.072694,-0.2067423
6644,265.76,0.07102733,-0.2067423
6645,265.8,0.06936067,-0.2050757
6646,265.84,0.067694,-0.203409
6647,265.88,0.067694,-0.2017423
6648,265.92,0.067694,-0.1900757
6649,265.96,0.06602733,-0.178409
6650,266.0,0.06436067,-0.1717423
6651,266.04,0.06436067,-0.1700757
6652,266.08,0.06436067,-0.168409
6653,266.12,0.06102733,-0.1667423
6654,266.16,0.06102733,-0.1650757
6655,266.2,0.05436067,-0.1650757
6656,266.24,0.05102733,-0.163409
6657,266.28,0.04602733,-0.1617423
6658,266.32,0.04102733,-0.1550757
6659,266.36,0.03602733,-0.1500757
6660,266.4,0.03436067,-0.143409
6661,266.44,0.03436067,-0.138409
6662,266.48,0.032694,-0.1367423
6663,266.52,0.02936067,-0.1350757
6664,266.56,0.027694,-0.133409
6665,266.6,0.02602733,-0.1300757
6666,266.64,0.02436067,-0.1317423
6667,266.68,0.022694,-0.1317423
6668,266.72,0.01936067,-0.1300757
6669,266.76,0.017694,-0.1317423
6670,266.8,0.01602733,-0.1350757
6671,266.84,0.01436067,-0.1367423
6672,266.88,0.01602733,-0.1367423
6673,266.92,0.01102733,-0.1367423
6674,266.96,0.01102733,-0.1367423
6675,267.0,0.007694001,-0.1367423
6676,267.04,0.007694001,-0.1367423
6677,267.08,0.001027334,-0.1367423
6678,267.12,-0.002305999,-0.138409
6679,267.16,-0.002305999,-0.143409
6680,267.2,-0.003972666,-0.1450757
6681,267.24,-0.007305999,-0.1450757
6682,267.28,-0.01063933,-0.1450757
6683,267.32,-0.012306,-0.1450757
6684,267.36,-0.01563933,-0.143409
6685,267.4,-0.02063933,-0.143409
6686,267.44,-0.022306,-0.143409
6687,267.48,-0.02563933,-0.143409
6688,267.52,-0.02563933,-0.1450757
6689,267.56,-0.03063933,-0.1467423
6690,267.6,-0.032306,-0.148409
6691,267.64,-0.032306,-0.148409
6692,267.68,-0.032306,-0.1500757
6693,267.72,-0.03397267,-0.1500757
6694,267.76,-0.03563933,-0.1500757
6695,267.8,-0.03897267,-0.1500757
6696,267.84,-0.03897267,-0.1517423
6697,267.88,-0.042306,-0.1550757
6698,267.92,-0.04397267,-0.1650757
6699,267.96,-0.047306,-0.173409
6700,268.0,-0.04897267,-0.178409
6701,268.04,-0.052306,-0.1850757
6702,268.08,-0.052306,-0.1900757
6703,268.12,-0.05397267,-0.2000757
6704,268.16,-0.05563933,-0.2150757
6705,268.2,-0.057306,-0.238409
6706,268.24,-0.05897267,-0.2600757
6707,268.28,-0.05897267,-0.2800757
6708,268.32,-0.06063933,-0.2917423
6709,268.36,-0.062306,-0.2967423
6710,268.4,-0.062306,-0.2950757
6711,268.44,-0.062306,-0.293409
6712,268.48,-0.06397267,-0.2917423
6713,268.52,-0.06563933,-0.293409
6714,268.56,-0.06563933,-0.2917423
6715,268.6,-0.06563933,-0.2917423
6716,268.64,-0.06563933,-0.2917423
6717,268.68,-0.06897267,-0.2900757
6718,268.72,-0.06897267,-0.288409
6719,268.76,-0.07063933,-0.2867423
6720,268.8,-0.072306,-0.288409
6721,268.84,-0.072306,-0.288409
6722,268.88,-0.07397267,-0.2917423
6723,268.92,-0.07397267,-0.2917423
6724,268.96,-0.07397267,-0.2917423
6725,269.0,-0.07563933,-0.288409
6726,269.04,-0.07563933,-0.2817423
6727,269.08,-0.07563933,-0.2750757
6728,269.12,-0.07563933,-0.268409
6729,269.16,-0.07563933,-0.263409
6730,269.2,-0.07563933,-0.2567423
6731,269.24,-0.07563933,-0.253409
6732,269.28,-0.07563933,-0.2500757
6733,269.32,-0.07563933,-0.2450757
6734,269.36,-0.07563933,-0.2450757
6735,269.4,-0.07563933,-0.243409
6736,269.44,-0.07563933,-0.2450757
6737,269.48,-0.077306,-0.2450757
6738,269.52,-0.077306,-0.2450757
6739,269.56,-0.07897267,-0.2467423
6740,269.6,-0.07897267,-0.2467423
6741,269.64,-0.07897267,-0.2517423
6742,269.68,-0.07897267,-0.2650757
6743,269.72,-0.07897267,-0.268409
6744,269.76,-0.07897267,-0.268409
6745,269.8,-0.07897267,-0.268409
6746,269.84,-0.07897267,-0.268409
6747,269.88,-0.07897267,-0.263409
6748,269.92,-0.07897267,-0.253409
6749,269.96,-0.07897267,-0.2467423
6750,270.0,-0.07897267,-0.2400757
6751,270.04,-0.07897267,-0.233409
6752,270.08,-0.07897267,-0.2250757
6753,270.12,-0.07897267,-0.2217423
6754,270.16,-0.07897267,-0.2217423
6755,270.2,-0.07897267,-0.223409
6756,270.24,-0.07897267,-0.2267423
6757,270.28,-0.07897267,-0.2267423
6758,270.32,-0.077306,-0.228409
6759,270.36,-0.077306,-0.2317423
6760,270.4,-0.077306,-0.2350757
6761,270.44,-0.077306,-0.238409
6762,270.48,-0.077306,-0.2450757
6763,270.52,-0.077306,-0.248409
6764,270.56,-0.077306,-0.2500757
6765,270.6,-0.077306,-0.2500757
6766,270.64,-0.077306,-0.2500757
6767,270.68,-0.077306,-0.248409
6768,270.72,-0.07897267,-0.2467423
6769,270.76,-0.07897267,-0.2467423
6770,270.8,-0.07897267,-0.2450757
6771,270.84,-0.07897267,-0.243409
6772,270.88,-0.07897267,-0.2417423
6773,270.92,-0.077306,-0.2417423
6774,270.96,-0.07897267,-0.2417423
6775,271.0,-0.08063933,-0.2400757
6776,271.04,-0.08397267,-0.238409
6777,271.08,-0.08397267,-0.238409
6778,271.12,-0.08563933,-0.2367423
6779,271.16,-0.08563933,-0.2367423
6780,271.2,-0.08563933,-0.2350757
6781,271.24,-0.08563933,-0.2350757
6782,271.28,-0.08563933,-0.2350757
6783,271.32,-0.087306,-0.2350757
6784,271.36,-0.08897267,-0.2350757
6785,271.4,-0.08897267,-0.233409
6786,271.44,-0.08897267,-0.233409
6787,271.48,-0.08897267,-0.2350757
6788,271.52,-0.08897267,-0.2367423
6789,271.56,-0.08897267,-0.238409
6790,271.6,-0.08897267,-0.238409
6791,271.64,-0.087306,-0.238409
6792,271.68,-0.087306,-0.238409
6793,271.72,-0.08897267,-0.238409
6794,271.76,-0.09063933,-0.238409
6795,271.8,-0.09063933,-0.238409
6796,271.84,-0.09063933,-0.238409
6797,271.88,-0.09063933,-0.238409
6798,271.92,-0.09063933,-0.238409
6799,271.96,-0.09063933,-0.2367423
6800,272.0,-0.08897267,-0.2367423
6801,272.04,-0.09063933,-0.233409
6802,272.08,-0.09063933,-0.228409
6803,272.12,-0.09063933,-0.2250757
6804,272.16,-0.09063933,-0.223409
6805,272.2,-0.092306,-0.223409
6806,272.24,-0.092306,-0.2200757
6807,272.28,-0.092306,-0.2200757
6808,272.32,-0.092306,-0.2200757
6809,272.36,-0.092306,-0.2217423
6810,272.4,-0.092306,-0.2217423
6811,272.44,-0.092306,-0.223409
6812,272.48,-0.092306,-0.2250757
6813,272.52,-0.092306,-0.228409
6814,272.56,-0.09397267,-0.2317423
6815,272.6,-0.09397267,-0.233409
6816,272.64,-0.09397267,-0.233409
6817,272.68,-0.09397267,-0.2350757
6818,272.72,-0.09397267,-0.2367423
6819,272.76,-0.09397267,-0.2367423
6820,272.8,-0.09397267,-0.2367423
6821,272.84,-0.09563933,-0.2367423
6822,272.88,-0.09563933,-0.2367423
6823,272.92,-0.09563933,-0.2367423
6824,272.96,-0.09563933,-0.2367423
6825,273.0,-0.09563933,-0.2367423
6826,273.04,-0.09563933,-0.2367423
6827,273.08,-0.09563933,-0.2367423
6828,273.12,-0.09397267,-0.2367423
6829,273.16,-0.09397267,-0.2367423
6830,273.2,-0.09397267,-0.2367423
6831,273.24,-0.092306,-0.238409
6832,273.28,-0.092306,-0.238409
6833,273.32,-0.09063933,-0.238409
6834,273.36,-0.09063933,-0.238409
6835,273.4,-0.09063933,-0.238409
6836,273.44,-0.09063933,-0.238409
6837,273.48,-0.09063933,-0.2400757
6838,273.52,-0.09063933,-0.2400757
6839,273.56,-0.09063933,-0.2417423
6840,273.6,-0.09063933,-0.243409
6841,273.64,-0.09063933,-0.2467423
6842,273.68,-0.09063933,-0.2467423
6843,273.72,-0.09063933,-0.2500757
6844,273.76,-0.09063933,-0.253409
6845,273.8,-0.09063933,-0.2550757
6846,273.84,-0.09063933,-0.2550757
6847,273.88,-0.09063933,-0.2567423
6848,273.92,-0.09063933,-0.258409
6849,273.96,-0.09063933,-0.2600757
6850,274.0,-0.09063933,-0.2617423
6851,274.04,-0.08897267,-0.2650757
6852,274.08,-0.08897267,-0.2667423
6853,274.12,-0.08897267,-0.2700757
6854,274.16,-0.087306,-0.2717423
6855,274.2,-0.087306,-0.273409
6856,274.24,-0.087306,-0.273409
6857,274.28,-0.08563933,-0.2750757
6858,274.32,-0.08563933,-0.2750757
6859,274.36,-0.08397267,-0.2750757
6860,274.4,-0.08397267,-0.2750757
6861,274.44,-0.08397267,-0.2750757
6862,274.48,-0.08397267,-0.2767423
6863,274.52,-0.08397267,-0.2767423
6864,274.56,-0.08397267,-0.2767423
6865,274.6,-0.08397267,-0.2767423
6866,274.64,-0.082306,-0.2767423
6867,274.68,-0.082306,-0.2767423
6868,274.72,-0.08063933,-0.2767423
6869,274.76,-0.08063933,-0.2767423
6870,274.8,-0.08063933,-0.2767423
6871,274.84,-0.08063933,-0.2767423
6872,274.88,-0.08063933,-0.2767423
6873,274.92,-0.08063933,-0.2767423
6874,274.96,-0.07897267,-0.2767423
6875,275.0,-0.077306,-0.2767423
6876,275.04,-0.07397267,-0.2767423
6877,275.08,-0.072306,-0.2767423
6878,275.12,-0.072306,-0.2767423
6879,275.16,-0.07063933,-0.2767423
6880,275.2,-0.07063933,-0.2767423
6881,275.24,-0.07063933,-0.273409
6882,275.28,-0.07063933,-0.273409
6883,275.32,-0.07063933,-0.273409
6884,275.36,-0.07063933,-0.273409
6885,275.4,-0.07063933,-0.273409
6886,275.44,-0.06897267,-0.273409
6887,275.48,-0.06897267,-0.273409
6888,275.52,-0.06897267,-0.273409
6889,275.56,-0.06897267,-0.273409
6890,275.6,-0.07063933,-0.273409
6891,275.64,-0.07063933,-0.273409
6892,275.68,-0.07063933,-0.273409
6893,275.72,-0.07063933,-0.273409
6894,275.76,-0.07063933,-0.273409
6895,275.8,-0.07063933,-0.273409
6896,275.84,-0.07063933,-0.273409
6897,275.88,-0.07063933,-0.2717423
6898,275.92,-0.07063933,-0.2717423
6899,275.96,-0.06897267,-0.2717423
6900,276.0,-0.06897267,-0.2717423
6901,276.04,-0.06897267,-0.2717423
6902,276.08,-0.06897267,-0.2717423
6903,276.12,-0.06897267,-0.2717423
6904,276.16,-0.06897267,-0.2717423
6905,276.2,-0.06897267,-0.2700757
6906,276.24,-0.067306,-0.2700757
6907,276.28,-0.067306,-0.268409
6908,276.32,-0.067306,-0.268409
6909,276.36,-0.06563933,-0.2667423
6910,276.4,-0.06563933,-0.2667423
6911,276.44,-0.06563933,-0.2667423
6912,276.48,-0.06563933,-0.2667423
6913,276.52,-0.06563933,-0.268409
6914,276.56,-0.06563933,-0.268409
6915,276.6,-0.06397267,-0.2667423
6916,276.64,-0.06397267,-0.2667423
6917,276.68,-0.06397267,-0.2667423
6918,276.72,-0.062306,-0.2667423
6919,276.76,-0.062306,-0.2650757
6920,276.8,-0.062306,-0.263409
6921,276.84,-0.062306,-0.258409
6922,276.88,-0.062306,-0.2450757
6923,276.92,-0.06397267,-0.2350757
6924,276.96,-0.06563933,-0.228409
6925,277.0,-0.06563933,-0.2217423
6926,277.04,-0.067306,-0.2200757
6927,277.08,-0.06563933,-0.2167423
6928,277.12,-0.06563933,-0.2150757
6929,277.16,-0.06563933,-0.2117423
6930,277.2,-0.062306,-0.2050757
6931,277.24,-0.06397267,-0.2017423
6932,277.28,-0.057306,-0.1950757
6933,277.32,-0.05563933,-0.193409
6934,277.36,-0.057306,-0.1900757
6935,277.4,-0.05563933,-0.1867423
6936,277.44,-0.05397267,-0.1850757
6937,277.48,-0.05563933,-0.1850757
6938,277.52,-0.05563933,-0.183409
6939,277.56,-0.05397267,-0.1817423
6940,277.6,-0.05397267,-0.1817423
6941,277.64,-0.05563933,-0.178409
6942,277.68,-0.05563933,-0.178409
6943,277.72,-0.05563933,-0.1767423
6944,277.76,-0.05563933,-0.1767423
6945,277.8,-0.057306,-0.1750757
6946,277.84,-0.057306,-0.1650757
6947,277.88,-0.05897267,-0.153409
6948,277.92,-0.05897267,-0.1417423
6949,277.96,-0.05897267,-0.133409
6950,278.0,-0.05897267,-0.123409
6951,278.04,-0.06063933,-0.1167423
6952,278.08,-0.05897267,-0.1067423
6953,278.12,-0.05897267,-0.09840899
6954,278.16,-0.05897267,-0.09340899
6955,278.2,-0.05897267,-0.08840899
6956,278.24,-0.05897267,-0.08507566
6957,278.28,-0.057306,-0.08174232
6958,278.32,-0.05563933,-0.07840899
6959,278.36,-0.057306,-0.07340899
6960,278.4,-0.05397267,-0.07174232
6961,278.44,-0.052306,-0.06674232
6962,278.48,-0.05397267,-0.06507566
6963,278.52,-0.05397267,-0.06007566
6964,278.56,-0.05563933,-0.05674232
6965,278.6,-0.05063933,-0.05174232
6966,278.64,-0.04563933,-0.04840899
6967,278.68,-0.042306,-0.04674232
6968,278.72,-0.042306,-0.04507566
6969,278.76,-0.04063933,-0.04340899
6970,278.8,-0.042306,-0.04174232
6971,278.84,-0.04063933,-0.04174232
6972,278.88,-0.03563933,-0.04174232
6973,278.92,-0.03563933,-0.04174232
6974,278.96,-0.03563933,-0.04174232
6975,279.0,-0.03563933,-0.03840899
6976,279.04,-0.037306,-0.03674232
6977,279.08,-0.037306,-0.03340899
6978,279.12,-0.03563933,-0.02840899
6979,279.16,-0.032306,-0.02674232
6980,279.2,-0.03063933,-0.02340899
6981,279.24,-0.03063933,-0.02007566
6982,279.28,-0.03063933,-0.01507566
6983,279.32,-0.02897267,-0.01174232
6984,279.36,-0.02563933,-0.01174232
6985,279.4,-0.02563933,-0.01174232
6986,279.44,-0.02397267,-0.008408989
6987,279.48,-0.02063933,-0.008408989
6988,279.52,-0.01897267,-0.008408989
